0.000000,1.000000,14.000000,10.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,16.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,12.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,53.000000,1.000000,0.000000,1.000000,0.510000,0.000000,0.000000,0.000000,0.000000
0.000000,2.000000,47.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.500000,1.000000,0.000000,255.000000,1.000000,0.000000,0.310000,0.280000,0.000000,0.000000,0.000000,0.290000,1.000000
0.000000,1.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,46.000000,1.000000,0.000000,1.000000,0.260000,0.000000,0.000000,0.000000,0.000000
0.000000,2.000000,47.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175.000000,1.000000,0.100000,0.000000,0.890000,1.000000,0.010000,1.000000,0.000000,255.000000,1.000000,0.000000,0.840000,0.000000,0.000000,0.070000,0.000000,0.620000,1.000000
0.000000,2.000000,35.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,236.000000,1.000000,0.000000,0.580000,0.580000,0.000000,0.000000,0.000000,0.580000,1.000000
0.000000,1.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,44.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,95.000000,1.000000,0.000000,1.000000,0.510000,0.000000,0.000000,0.000000,0.000000
25950.000000,2.000000,47.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,255.000000,2.000000,0.010000,0.690000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.000000,2.000000,21.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,1.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,46.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,15.000000,1.000000,0.000000,1.000000,0.530000,0.000000,0.000000,0.000000,0.000000
9015.000000,2.000000,42.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,255.000000,2.000000,0.010000,0.740000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.000000,2.000000,42.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.000000,1.000000,0.080000,0.000000,0.890000,1.000000,0.000000,0.950000,0.000000,255.000000,1.000000,0.000000,0.910000,0.000000,0.000000,0.110000,0.000000,0.890000,1.000000
0.000000,3.000000,42.000000,10.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.270000,0.090000,0.000000,255.000000,6.000000,0.020000,0.060000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,2.000000,47.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,406.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.520000,0.000000,255.000000,1.000000,0.000000,0.520000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.000000,2.000000,47.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.000000,1.000000,0.050000,0.000000,0.940000,1.000000,0.010000,1.000000,0.000000,255.000000,1.000000,0.000000,0.800000,0.000000,0.000000,0.030000,0.000000,0.610000,1.000000
0.000000,1.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,50.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,25.000000,1.000000,0.000000,1.000000,0.560000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,14.000000,10.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,123.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,21.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,60.000000,1.000000,0.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,23.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,63.000000,1.000000,0.000000,1.000000,0.510000,0.000000,0.000000,0.000000,0.000000
