0.000000,2.000000,23.000000,10.000000,227.000000,457.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,13.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,27.000000,198.000000,1.000000,0.000000,0.040000,0.050000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,2.000000,23.000000,10.000000,276.000000,296.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,11.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.180000,186.000000,255.000000,1.000000,0.000000,0.010000,0.020000,0.000000,0.000000,0.010000,0.020000,1.000000
0.000000,2.000000,23.000000,10.000000,241.000000,2113.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,9.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.220000,255.000000,255.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,3.000000,12.000000,10.000000,45.000000,127.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.000000,155.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.010000,255.000000,255.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,2.000000,23.000000,10.000000,216.000000,25078.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,41.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.050000,9.000000,254.000000,1.000000,0.000000,0.110000,0.070000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,2.000000,23.000000,10.000000,293.000000,1651.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,28.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.180000,255.000000,255.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,2.000000,23.000000,10.000000,323.000000,8865.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,8.000000,255.000000,1.000000,0.000000,0.120000,0.020000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,3.000000,12.000000,10.000000,45.000000,138.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180.000000,260.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.010000,255.000000,253.000000,0.990000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,2.000000,23.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,0.000000,0.000000,0.500000,0.500000,1.000000,0.000000,0.000000,8.000000,253.000000,1.000000,0.000000,0.120000,0.160000,0.000000,0.000000,0.620000,0.690000,1.000000
0.000000,2.000000,23.000000,10.000000,322.000000,2073.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,29.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.070000,255.000000,255.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
