13.000000,23.000000,198.000000,13.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,27.000000,0.000000,0.000000,0.000000,0.040000,0.000000,2.000000,0.000000,0.000000,227.000000,0.000000,0.000000,0.000000,0.050000,0.000000,1.000000
11.000000,23.000000,255.000000,9.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,186.000000,0.000000,0.000000,0.020000,0.010000,0.000000,2.000000,0.180000,0.010000,276.000000,0.000000,0.000000,0.000000,0.020000,0.000000,1.000000
9.000000,23.000000,255.000000,8.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.220000,0.000000,241.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
155.000000,12.000000,255.000000,76.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.010000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
41.000000,23.000000,254.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000,0.110000,0.000000,2.000000,0.050000,0.000000,216.000000,0.000000,0.000000,0.000000,0.070000,0.000000,1.000000
28.000000,23.000000,255.000000,13.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.180000,0.000000,293.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
8.000000,23.000000,255.000000,8.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,0.120000,0.000000,2.000000,0.000000,0.000000,323.000000,0.000000,0.000000,0.000000,0.020000,0.000000,1.000000
260.000000,12.000000,253.000000,180.000000,1.000000,0.990000,0.000000,0.000000,0.000000,0.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.010000,0.000000,45.000000,0.000000,0.010000,0.000000,0.000000,0.000000,1.000000
6.000000,23.000000,253.000000,6.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.500000,0.690000,0.120000,0.500000,2.000000,0.000000,0.620000,0.000000,0.000000,0.000000,0.000000,0.160000,0.000000,1.000000
29.000000,23.000000,255.000000,28.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.070000,0.000000,322.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.000000,1.000000,6.000000,3.000000,0.330000,0.220000,0.000000,0.000000,0.000000,0.000000,27.000000,0.000000,1.000000,0.670000,0.040000,0.330000,2.000000,0.000000,0.150000,1318.000000,0.670000,0.070000,12041.000000,0.000000,0.000000,1.000000
19.000000,23.000000,255.000000,18.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,18.000000,0.000000,0.000000,0.000000,0.060000,0.000000,2.000000,0.110000,0.000000,309.000000,0.000000,0.000000,0.000000,0.050000,0.000000,1.000000
7.000000,23.000000,231.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,22.000000,0.000000,0.000000,0.810000,0.050000,0.000000,2.000000,0.430000,0.140000,385.000000,0.000000,0.000000,0.000000,0.220000,0.000000,1.000000
11.000000,23.000000,255.000000,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,211.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.270000,0.000000,211.000000,0.000000,0.000000,0.000000,0.010000,0.000000,1.000000
3.000000,52.000000,141.000000,1.000000,1.000000,0.570000,0.000000,0.000000,0.000000,1.000000,87.000000,0.000000,0.000000,0.000000,0.010000,0.000000,2.000000,1.000000,0.000000,1299.000000,0.000000,0.050000,1.000000,0.020000,0.000000,1.000000
14.000000,23.000000,255.000000,14.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,161.000000,0.000000,0.000000,0.000000,0.010000,0.000000,2.000000,0.000000,0.000000,303.000000,0.000000,0.000000,0.000000,0.040000,0.000000,1.000000
1.000000,14.000000,131.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.390000,0.000000,1.000000
1.000000,52.000000,49.000000,1.000000,1.000000,0.730000,0.000000,0.000000,0.000000,1.000000,33.000000,0.000000,0.000000,0.000000,0.030000,0.000000,2.000000,0.000000,0.000000,854.000000,0.000000,0.090000,4.000000,0.040000,0.000000,1.000000
2.000000,52.000000,178.000000,1.000000,1.000000,0.740000,0.000000,0.000000,0.000000,1.000000,170.000000,0.000000,0.000000,0.000000,0.010000,0.000000,2.000000,1.000000,0.000000,696.000000,0.000000,0.020000,0.000000,0.010000,0.000000,1.000000
169.000000,12.000000,255.000000,169.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,255.000000,0.000000,0.000000,0.000000,0.010000,0.000000,3.000000,0.000000,0.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
